Name: Anonre, Pop. 27233508, Seats: 1, D: 1.4142135623730951, PD: 1.925699818229809E7
Name: Esxein, Pop. 27711590, Seats: 2, D: 2.449489742783178, PD: 1.1313209243535483E7
Name: Xerain, Pop. 2665160, Seats: 1, D: 1.4142135623730951, PD: 1884552.7089471389
Name: Quaan, Pop. 2194054, Seats: 1, D: 1.4142135623730951, PD: 1551430.4616894692
Name: Ladiar, Pop. 3873507, Seats: 1, D: 1.4142135623730951, PD: 2738983.06667356
Name: Teatave, Pop. 32362826, Seats: 2, D: 2.449489742783178, PD: 1.3212068389079459E7
Name: Rasoxeen, Pop. 28442988, Seats: 2, D: 2.449489742783178, PD: 1.1611801226684172E7
Name: Matiqu, Pop. 27341022, Seats: 2, D: 2.449489742783178, PD: 1.116192549103487E7
Name: Gequti, Pop. 2608400, Seats: 1, D: 1.4142135623730951, PD: 1844417.3280469903
Name: Arce, Pop. 3681312, Seats: 1, D: 1.4142135623730951, PD: 2603080.6788634113
Name: Uslamasoti, Pop. 2921714, Seats: 1, D: 1.4142135623730951, PD: 2065963.7820876723
Name: Isdibequ, Pop. 4595857, Seats: 1, D: 1.4142135623730951, PD: 3249761.6500636623
Name: Usce, Pop. 36649062, Seats: 2, D: 2.449489742783178, PD: 1.4961916908604126E7
Name: Usaten, Pop. 37359249, Seats: 2, D: 2.449489742783178, PD: 1.5251849537263785E7
Name: Quison, Pop. 2505205, Seats: 1, D: 1.4142135623730951, PD: 1771447.4437624447
Name: Reorri, Pop. 4939515, Seats: 1, D: 1.4142135623730951, PD: 3492764.552272669
Name: Birara, Pop. 31657857, Seats: 2, D: 2.449489742783178, PD: 1.292426599999944E7
Name: Aorso Onveer, Pop. 41303092, Seats: 2, D: 2.449489742783178, PD: 1.686191669987166E7
Name: Requla, Pop. 2685013, Seats: 1, D: 1.4142135623730951, PD: 1898590.8998740355
Name: Bicein, Pop. 15864214, Seats: 1, D: 1.4142135623730951, PD: 1.1217693297594562E7
Name: Reanla, Pop. 33976286, Seats: 2, D: 2.449489742783178, PD: 1.3870760675811283E7
Name: Gexema, Pop. 2564857, Seats: 1, D: 1.4142135623730951, PD: 1813627.7774737845
Name: Bimareve, Pop. 2431977, Seats: 1, D: 1.4142135623730951, PD: 1719667.4283897162
Name: Ribeus, Pop. 2926571, Seats: 1, D: 1.4142135623730951, PD: 2069398.1997238954
Name: Macera, Pop. 2850596, Seats: 1, D: 1.4142135623730951, PD: 2015675.7620232475
Name: Erbige, Pop. 37621234, Seats: 2, D: 2.449489742783178, PD: 1.535880446564096E7
Name: Islaer, Pop. 31656776, Seats: 2, D: 2.449489742783178, PD: 1.292382468359745E7
Name: Qubeat Inveed, Pop. 34876113, Seats: 2, D: 2.449489742783178, PD: 1.423811351027451E7
Name: Edis, Pop. 39485504, Seats: 2, D: 2.449489742783178, PD: 1.6119889506104026E7
Name: Biatzaen, Pop. 4480333, Seats: 1, D: 1.4142135623730951, PD: 3168073.846273868
Name: Anonin, Pop. 3661061, Seats: 1, D: 1.4142135623730951, PD: 2588761.0594376028
Name: Laveer, Pop. 23851296, Seats: 1, D: 1.4142135623730951, PD: 1.6865413141687576E7
Name: Xesoti, Pop. 3710290, Seats: 1, D: 1.4142135623730951, PD: 2623571.219168635
Name: Raceat, Pop. 19781305, Seats: 1, D: 1.4142135623730951, PD: 1.3987494906219358E7
Name: Ceusma XII, Pop. 3355299, Seats: 1, D: 1.4142135623730951, PD: 2372554.6758084414
Name: Soso, Pop. 29367275, Seats: 2, D: 2.449489742783178, PD: 1.1989139814332144E7
Name: Isanan, Pop. 29093159, Seats: 2, D: 2.449489742783178, PD: 1.1877232425943352E7
Name: Usreater, Pop. 32729788, Seats: 2, D: 2.449489742783178, PD: 1.336187999824466E7
Name: Aredxexe, Pop. 2426537, Seats: 1, D: 1.4142135623730951, PD: 1715820.7675000613
Name: Madixe, Pop. 2823600, Seats: 1, D: 1.4142135623730951, PD: 1996586.7073583354
Name: Isceri Uszaar, Pop. 33997914, Seats: 2, D: 2.449489742783178, PD: 1.3879590269837435E7
Name: Dixebi, Pop. 31984611, Seats: 2, D: 2.449489742783178, PD: 1.305766276190167E7
Name: Qusoma, Pop. 3159742, Seats: 1, D: 1.4142135623730951, PD: 2234274.9949999438
Name: Bitire, Pop. 3944392, Seats: 1, D: 1.4142135623730951, PD: 2789106.3308579684
Name: Matece, Pop. 19606808, Seats: 1, D: 1.4142135623730951, PD: 1.3864106894222649E7
Name: Soxeso, Pop. 37165016, Seats: 2, D: 2.449489742783178, PD: 1.5172554247062117E7
Name: Sorema, Pop. 18999928, Seats: 1, D: 1.4142135623730951, PD: 1.3434977930856157E7
Name: Teusxebeus, Pop. 22225762, Seats: 1, D: 1.4142135623730951, PD: 1.5715987027238281E7
Name: Enriera, Pop. 1937376, Seats: 1, D: 1.4142135623730951, PD: 1369931.7073080686
Name: Diisre, Pop. 24226151, Seats: 1, D: 1.4142135623730951, PD: 1.7130475654149257E7
Name: Beaonza, Pop. 31753167, Seats: 2, D: 2.449489742783178, PD: 1.296317614456355E7
Name: Geenle, Pop. 33281734, Seats: 2, D: 2.449489742783178, PD: 1.3587211009173026E7
Name: Diquer, Pop. 32761785, Seats: 2, D: 2.449489742783178, PD: 1.337494271879463E7
Name: Rear, Pop. 32609526, Seats: 2, D: 2.449489742783178, PD: 1.3312783242336893E7
Name: Beedan, Pop. 2812954, Seats: 1, D: 1.4142135623730951, PD: 1989058.8485658234
Name: Ergezaa, Pop. 3410964, Seats: 1, D: 1.4142135623730951, PD: 2411915.774783191
Name: Leeres, Pop. 3099036, Seats: 1, D: 1.4142135623730951, PD: 2191349.370741233
Name: Reorriisce, Pop. 28358631, Seats: 2, D: 2.449489742783178, PD: 1.157736262564551E7
Name: Mamala, Pop. 2048136, Seats: 1, D: 1.4142135623730951, PD: 1448250.8543922906
Name: Qugemara, Pop. 3153062, Seats: 1, D: 1.4142135623730951, PD: 2229551.5217016176
Name: Veceusquon, Pop. 2524010, Seats: 1, D: 1.4142135623730951, PD: 1784744.5867826578
Name: Sobiar, Pop. 29297481, Seats: 2, D: 2.449489742783178, PD: 1.1960646533147508E7
Name: Beanre, Pop. 3490469, Seats: 1, D: 1.4142135623730951, PD: 2468134.2994214273
Name: Tisori, Pop. 4284007, Seats: 1, D: 1.4142135623730951, PD: 3029250.4003506377
Name: Dibiinar, Pop. 4336535, Seats: 1, D: 1.4142135623730951, PD: 3066393.3053528047
Name: Biqued, Pop. 30296296, Seats: 2, D: 2.449489742783178, PD: 1.2368411049387172E7
Name: Reonlaar, Pop. 210161447, Seats: 11, D: 11.489125293076057, PD: 1.8292206033008814E7
Name: Atrixe, Pop. 32106399, Seats: 2, D: 2.449489742783178, PD: 1.3107382504700683E7
Name: Sozave, Pop. 2577469, Seats: 1, D: 1.4142135623730951, PD: 1822545.8081981093
Name: Maatin IX, Pop. 19542671, Seats: 1, D: 1.4142135623730951, PD: 1.3818755186597686E7
Name: Rexear Veince, Pop. 2292442, Seats: 1, D: 1.4142135623730951, PD: 1621001.2836768513
Name: Isbein, Pop. 3914984, Seats: 1, D: 1.4142135623730951, PD: 2768311.7346368344
Name: Dierrein, Pop. 29362818, Seats: 2, D: 2.449489742783178, PD: 1.1987320251701547E7
Name: Estiqu, Pop. 34637142, Seats: 2, D: 2.449489742783178, PD: 1.414055400805407E7
Name: Bire, Pop. 3479612, Seats: 1, D: 1.4142135623730951, PD: 2460457.241098085
Name: Xeoran, Pop. 27346880, Seats: 2, D: 2.449489742783178, PD: 1.1164317009520408E7
Name: Raatbi, Pop. 1988270, Seats: 1, D: 1.4142135623730951, PD: 1405919.1998297768
Name: Eruslema, Pop. 17021428, Seats: 1, D: 1.4142135623730951, PD: 1.2035967164278572E7
Name: Isbele, Pop. 33192702, Seats: 2, D: 2.449489742783178, PD: 1.3550863847376447E7
Name: Esrazausmabi, Pop. 29240259, Seats: 2, D: 2.449489742783178, PD: 1.1937285749470586E7
Name: Bexeer, Pop. 31735848, Seats: 2, D: 2.449489742783178, PD: 1.2956105692421008E7
Name: Arzaor, Pop. 3233251, Seats: 1, D: 1.4142135623730951, PD: 2286253.707378186
Name: Esonre, Pop. 32257395, Seats: 2, D: 2.449489742783178, PD: 1.3169026363567565E7
Name: Vebeen, Pop. 35564039, Seats: 2, D: 2.449489742783178, PD: 1.4518958123740153E7
Name: Gereve, Pop. 27368643, Seats: 2, D: 2.449489742783178, PD: 1.1173201717065772E7
Name: Edleer, Pop. 280024165, Seats: 15, D: 15.491933384829668, PD: 1.807548212634396E7
Name: Vetige, Pop. 2624403, Seats: 1, D: 1.4142135623730951, PD: 1855733.1578663187
Name: Edaso, Pop. 36270080, Seats: 2, D: 2.449489742783178, PD: 1.480719815498755E7
Name: Tixeor, Pop. 3260378, Seats: 1, D: 1.4142135623730951, PD: 2305435.393031433
Name: Beusdi, Pop. 18721922, Seats: 1, D: 1.4142135623730951, PD: 1.323839800304561E7
Name: Labereon, Pop. 28317727, Seats: 2, D: 2.449489742783178, PD: 1.1560663637572378E7
Name: Bienti, Pop. 36244459, Seats: 2, D: 2.449489742783178, PD: 1.4796738425537575E7
Name: Erteso, Pop. 20547224, Seats: 1, D: 1.4142135623730951, PD: 1.4529081424958976E7
Name: Usedri, Pop. 2372395, Seats: 1, D: 1.4142135623730951, PD: 1677536.5921530593
Name: Leremaered, Pop. 22479179, Seats: 1, D: 1.4142135623730951, PD: 1.5895179906406233E7
Name: Xeaat, Pop. 29632263, Seats: 2, D: 2.449489742783178, PD: 1.2097320712325582E7
Name: Enrite, Pop. 35336589, Seats: 2, D: 2.449489742783178, PD: 1.4426102050074149E7
Name: Tizama, Pop. 35943390, Seats: 2, D: 2.449489742783178, PD: 1.467382752097591E7
Name: Xezaat, Pop. 4650426, Seats: 1, D: 1.4142135623730951, PD: 3288347.7600062313
Name: Ceatbi, Pop. 2314156, Seats: 1, D: 1.4142135623730951, PD: 1636355.400323536
Name: Enlale, Pop. 3630612, Seats: 1, D: 1.4142135623730951, PD: 2567230.3650572533
Name: Verileti, Pop. 37215903, Seats: 2, D: 2.449489742783178, PD: 1.5193328777818952E7
Name: Sogebian, Pop. 2310560, Seats: 1, D: 1.4142135623730951, PD: 1633812.6443383892
Name: Zaongeage, Pop. 3145711, Seats: 1, D: 1.4142135623730951, PD: 2224353.5797531153
Name: Esrion, Pop. 3499055, Seats: 1, D: 1.4142135623730951, PD: 2474205.518244695
Name: Usqute, Pop. 32150860, Seats: 2, D: 2.449489742783178, PD: 1.3125533631942997E7
Name: Isteve, Pop. 3674696, Seats: 1, D: 1.4142135623730951, PD: 2598402.4603990815
Name: Qulean, Pop. 3630302, Seats: 1, D: 1.4142135623730951, PD: 2567011.1619550856
Name: Usarve, Pop. 3275054, Seats: 1, D: 1.4142135623730951, PD: 2315812.892152127
Name: Edqu, Pop. 3364625, Seats: 1, D: 1.4142135623730951, PD: 2379149.1536497874
Name: Estiat, Pop. 2202132, Seats: 1, D: 1.4142135623730951, PD: 1557142.4702678942
Name: Erreoresce, Pop. 3460504, Seats: 1, D: 1.4142135623730951, PD: 2446945.8447231725
Name: Teerus, Pop. 4601820, Seats: 1, D: 1.4142135623730951, PD: 3253978.127799878
Name: Mateve, Pop. 8606248, Seats: 1, D: 1.4142135623730951, PD: 6085536.321373162
Name: Enbiin, Pop. 2698961, Seats: 1, D: 1.4142135623730951, PD: 1908453.6252580252
Name: Vezais, Pop. 28378602, Seats: 2, D: 2.449489742783178, PD: 1.1585515752254365E7
Name: Erisa, Pop. 3213663, Seats: 1, D: 1.4142135623730951, PD: 2272402.899748304
Name: Riquis, Pop. 2820030, Seats: 1, D: 1.4142135623730951, PD: 1994062.3361494995
Name: Reedribe, Pop. 2995928, Seats: 1, D: 1.4142135623730951, PD: 2118441.004746651
Name: Bizaa, Pop. 34346175, Seats: 2, D: 2.449489742783178, PD: 1.402176722772267E7
Name: Terare, Pop. 15885955, Seats: 1, D: 1.4142135623730951, PD: 1.123306650612434E7
Name: Usordi, Pop. 28599291, Seats: 2, D: 2.449489742783178, PD: 1.1675611659228545E7
Name: Veaen, Pop. 2996877, Seats: 1, D: 1.4142135623730951, PD: 2119112.049081997
Name: Lazaatbece, Pop. 13887572, Seats: 1, D: 1.4142135623730951, PD: 9819996.335416423
Name: Inaron, Pop. 1863395, Seats: 1, D: 1.4142135623730951, PD: 1317619.2405291067
Name: Ceaesat, Pop. 3039175, Seats: 1, D: 1.4142135623730951, PD: 2149021.2517126254
Name: Rionce, Pop. 3788419, Seats: 1, D: 1.4142135623730951, PD: 2678816.764875959
Name: Geedresoqu, Pop. 2749526, Seats: 1, D: 1.4142135623730951, PD: 1944208.479648723
Name: Soenedisveor XV, Pop. 2424705, Seats: 1, D: 1.4142135623730951, PD: 1714525.3478769276
Name: Rirerima, Pop. 34482906, Seats: 2, D: 2.449489742783178, PD: 1.4077587424726086E7
Name: Zama, Pop. 1847552, Seats: 1, D: 1.4142135623730951, PD: 1306416.5477947681
Name: Veave, Pop. 2795428, Seats: 1, D: 1.4142135623730951, PD: 1976666.095118748
Name: Mageti, Pop. 2342728, Seats: 1, D: 1.4142135623730951, PD: 1656558.855275598
Name: Razabe, Pop. 3003229, Seats: 1, D: 1.4142135623730951, PD: 2123603.591356094
Name: Teraen, Pop. 29009068, Seats: 2, D: 2.449489742783178, PD: 1.1842902418949954E7
Name: Arqube, Pop. 30626976, Seats: 2, D: 2.449489742783178, PD: 1.2503410594077762E7
Name: Maorla, Pop. 18249103, Seats: 1, D: 1.4142135623730951, PD: 1.2904064481871767E7
Name: Esesbebe, Pop. 184437044, Seats: 10, D: 10.488088481701515, PD: 1.7585382152504325E7
Name: Maedisen XV, Pop. 3321983, Seats: 1, D: 1.4142135623730951, PD: 2348996.7062864304
Name: Ceanor, Pop. 31580714, Seats: 2, D: 2.449489742783178, PD: 1.2892772502128186E7
Name: Arrier, Pop. 29707780, Seats: 2, D: 2.449489742783178, PD: 1.2128150398476541E7
Name: Aninve, Pop. 38692660, Seats: 2, D: 2.449489742783178, PD: 1.5796212298499495E7
Name: Onxeri, Pop. 17599542, Seats: 1, D: 1.4142135623730951, PD: 1.2444755493977452E7
Name: Radia, Pop. 32387890, Seats: 2, D: 2.449489742783178, PD: 1.3222300724231645E7
Name: Biarma, Pop. 29088540, Seats: 2, D: 2.449489742783178, PD: 1.18753467270897E7
Name: Tearen, Pop. 31465254, Seats: 2, D: 2.449489742783178, PD: 1.2845636154511228E7
Name: Beteed, Pop. 35849331, Seats: 2, D: 2.449489742783178, PD: 1.463542809502317E7
Name: Ceraditi, Pop. 32404971, Seats: 2, D: 2.449489742783178, PD: 1.3229274013281059E7
Name: Arisri, Pop. 1488476, Seats: 1, D: 1.4142135623730951, PD: 1052511.4732334274
Name: Maonbi, Pop. 3204737, Seats: 1, D: 1.4142135623730951, PD: 2266091.2646194324
Name: Teisqu, Pop. 3748429, Seats: 1, D: 1.4142135623730951, PD: 2650539.564696309
Name: Inrige, Pop. 17423367, Seats: 1, D: 1.4142135623730951, PD: 1.2320180956801912E7
Name: Usdibi, Pop. 37045926, Seats: 2, D: 2.449489742783178, PD: 1.5123935958150776E7
Name: Soedesma, Pop. 34314468, Seats: 2, D: 2.449489742783178, PD: 1.4008822899176935E7
Name: Dienvece, Pop. 15670933, Seats: 1, D: 1.4142135623730951, PD: 1.1081022991820047E7
Name: Bitibi, Pop. 31502253, Seats: 2, D: 2.449489742783178, PD: 1.2860740933010101E7
Name: Riaqu, Pop. 36015812, Seats: 2, D: 2.449489742783178, PD: 1.4703393678667884E7
Name: Onen, Pop. 33110652, Seats: 2, D: 2.449489742783178, PD: 1.3517367075143889E7
Name: Maqueson, Pop. 2818872, Seats: 1, D: 1.4142135623730951, PD: 1993243.5064968856
Name: Bicela, Pop. 32049479, Seats: 2, D: 2.449489742783178, PD: 1.3084145012007479E7
Name: Soerxeen, Pop. 2305032, Seats: 1, D: 1.4142135623730951, PD: 1629903.7580519898
Name: Leusre, Pop. 37557807, Seats: 2, D: 2.449489742783178, PD: 1.5332910501321709E7
Name: Retice, Pop. 21766434, Seats: 1, D: 1.4142135623730951, PD: 1.5391193083649427E7
Name: Sorage, Pop. 34419840, Seats: 2, D: 2.449489742783178, PD: 1.4051840838039692E7
Name: Erbixe, Pop. 33096853, Seats: 2, D: 2.449489742783178, PD: 1.3511733656983778E7
Name: Xequtima, Pop. 3688745, Seats: 1, D: 1.4142135623730951, PD: 2608336.603567971
Name: Rezama, Pop. 2887736, Seats: 1, D: 1.4142135623730951, PD: 2041937.7078765158
Name: Xeestequ, Pop. 28652260, Seats: 2, D: 2.449489742783178, PD: 1.1697236162926124E7
Name: Onzaed, Pop. 35753031, Seats: 2, D: 2.449489742783178, PD: 1.45961137846515E7
Name: Riisar, Pop. 33384607, Seats: 2, D: 2.449489742783178, PD: 1.3629208735557916E7
Name: Esmaveti, Pop. 27986932, Seats: 2, D: 2.449489742783178, PD: 1.1425617144328384E7
Name: Titelaxeen, Pop. 24595219, Seats: 1, D: 1.4142135623730951, PD: 1.7391446139668215E7
Name: Enceus, Pop. 223977671, Seats: 12, D: 12.489995996796797, PD: 1.7932565475396603E7
Name: Esatenle, Pop. 38595053, Seats: 2, D: 2.449489742783178, PD: 1.575636440761219E7
Name: Sobira, Pop. 3069485, Seats: 1, D: 1.4142135623730951, PD: 2170453.6582503896
Name: Isenza, Pop. 2729953, Seats: 1, D: 1.4142135623730951, PD: 1930368.2786205588
Name: Temain, Pop. 4570242, Seats: 1, D: 1.4142135623730951, PD: 3231649.109863569
Name: Diaanqu X, Pop. 395190484, Seats: 21, D: 21.494185260204677, PD: 1.8385925273086477E7
Name: Enlaatar, Pop. 4114533, Seats: 1, D: 1.4142135623730951, PD: 2909414.1857158286
Name: Ervebi, Pop. 29299882, Seats: 2, D: 2.449489742783178, PD: 1.1961626737292912E7
Name: Lamadi, Pop. 18759484, Seats: 1, D: 1.4142135623730951, PD: 1.326495834796054E7
Name: Recele, Pop. 34834126, Seats: 2, D: 2.449489742783178, PD: 1.4220972389302803E7
Name: Edlele, Pop. 1923885, Seats: 1, D: 1.4142135623730951, PD: 1360392.129723081
Name: Anusat, Pop. 3681066, Seats: 1, D: 1.4142135623730951, PD: 2602906.7305952394
Name: Tearmace, Pop. 3076744, Seats: 1, D: 1.4142135623730951, PD: 2175586.5463750227
Name: Edusqu, Pop. 42193860, Seats: 2, D: 2.449489742783178, PD: 1.7225571213071574E7
Name: Esquer, Pop. 4566576, Seats: 1, D: 1.4142135623730951, PD: 3229056.856403739
Name: Teceed, Pop. 39127441, Seats: 2, D: 2.449489742783178, PD: 1.5973710898475664E7
Name: Zaaton, Pop. 12617145, Seats: 1, D: 1.4142135623730951, PD: 8921668.788713941
Name: Bivea, Pop. 2515954, Seats: 1, D: 1.4142135623730951, PD: 1779048.134553419
Name: Inarus, Pop. 2241587, Seats: 1, D: 1.4142135623730951, PD: 1585041.3683196094
Name: Quteon, Pop. 3076989, Seats: 1, D: 1.4142135623730951, PD: 2175759.7875364134
Name: Usbebe, Pop. 2839623, Seats: 1, D: 1.4142135623730951, PD: 2007916.6793132876
Name: Zaququxe, Pop. 29467696, Seats: 2, D: 2.449489742783178, PD: 1.2030136515908815E7
Name: Bianan, Pop. 3093425, Seats: 1, D: 1.4142135623730951, PD: 2187381.7945919954
Name: Artebe, Pop. 4160058, Seats: 1, D: 1.4142135623730951, PD: 2941605.221929346
Name: Laanus, Pop. 3775612, Seats: 1, D: 1.4142135623730951, PD: 2669760.848329303
Name: Atinrige, Pop. 39825783, Seats: 2, D: 2.449489742783178, PD: 1.6258807826134779E7
Name: Xecelaed, Pop. 3739742, Seats: 1, D: 1.4142135623730951, PD: 2644396.9280881416
Name: Anleanxe, Pop. 16593281, Seats: 1, D: 1.4142135623730951, PD: 1.1733221517233895E7
Name: Aleza, Pop. 2893623, Seats: 1, D: 1.4142135623730951, PD: 2046100.445497361
Name: Vetive, Pop. 40074841, Seats: 2, D: 2.449489742783178, PD: 1.6360485328861129E7
Name: Atrive, Pop. 3047483, Seats: 1, D: 1.4142135623730951, PD: 2154895.8948507234
Name: Usxe, Pop. 29657384, Seats: 2, D: 2.449489742783178, PD: 1.2107576317630325E7
Name: Xequdi, Pop. 29675855, Seats: 2, D: 2.449489742783178, PD: 1.2115117071803482E7
Name: Rianvera, Pop. 28524803, Seats: 2, D: 2.449489742783178, PD: 1.1645202060568472E7
Name: Usdile, Pop. 2798869, Seats: 1, D: 1.4142135623730951, PD: 1979099.249552811
Name: Geati, Pop. 3072167, Seats: 1, D: 1.4142135623730951, PD: 2172350.118637532
Name: Mareso, Pop. 1370074, Seats: 1, D: 1.4142135623730951, PD: 968788.6161273778
Name: Isterete, Pop. 28745973, Seats: 2, D: 2.449489742783178, PD: 1.1735494334970364E7
Name: Zaesge, Pop. 4092420, Seats: 1, D: 1.4142135623730951, PD: 2893777.9334634505
Name: Enraxe, Pop. 3043499, Seats: 1, D: 1.4142135623730951, PD: 2152078.781434476
Name: Bidius Uslausla, Pop. 3216253, Seats: 1, D: 1.4142135623730951, PD: 2274234.306311577
Name: Esla, Pop. 3292413, Seats: 1, D: 1.4142135623730951, PD: 2328087.5587667446
Name: Iszatigele, Pop. 35365490, Seats: 2, D: 2.449489742783178, PD: 1.4437900833916845E7
Name: Arcexe, Pop. 43052555, Seats: 2, D: 2.449489742783178, PD: 1.757613197885144E7
Name: Atonedbe, Pop. 4501249, Seats: 1, D: 1.4142135623730951, PD: 3182863.6917091655
Name: Arbicedi, Pop. 32023896, Seats: 2, D: 2.449489742783178, PD: 1.3073700795992542E7
Name: Soissobe Intiqu, Pop. 3052599, Seats: 1, D: 1.4142135623730951, PD: 2158513.4531432735
Name: Eranar, Pop. 318927006, Seats: 17, D: 17.4928556845359, PD: 1.8231843430912144E7
Name: Edge, Pop. 26090904, Seats: 1, D: 1.4142135623730951, PD: 1.8449055145687215E7
Name: Dianrier, Pop. 302263815, Seats: 16, D: 16.492422502470642, PD: 1.8327435824222878E7
Name: Aedte, Pop. 2807627, Seats: 1, D: 1.4142135623730951, PD: 1985292.0907424428
Name: Zaceri, Pop. 36352299, Seats: 2, D: 2.449489742783178, PD: 1.4840763921181198E7
Name: Anusquus, Pop. 3447291, Seats: 1, D: 1.4142135623730951, PD: 2437602.8428233545
Name: Teraar, Pop. 34069285, Seats: 2, D: 2.449489742783178, PD: 1.3908727358576132E7
Name: Islaen, Pop. 17063334, Seats: 1, D: 1.4142135623730951, PD: 1.2065599181050977E7
Name: Arso, Pop. 28536814, Seats: 2, D: 2.449489742783178, PD: 1.1650105530785233E7
Name: Teceat, Pop. 28159474, Seats: 2, D: 2.449489742783178, PD: 1.14960571208616E7
Name: Usxe, Pop. 4044969, Seats: 1, D: 1.4142135623730951, PD: 2860225.0095893675
Name: Inbiondi, Pop. 32132255, Seats: 2, D: 2.449489742783178, PD: 1.3117938172498915E7
Name: Oronorusan, Pop. 32875770, Seats: 2, D: 2.449489742783178, PD: 1.3421476900183154E7
Name: Gece VIII, Pop. 28185862, Seats: 2, D: 2.449489742783178, PD: 1.150682997675036E7
Name: Isusgeon, Pop. 18371562, Seats: 1, D: 1.4142135623730951, PD: 1.299065607118909E7
Name: Rainle, Pop. 29671570, Seats: 2, D: 2.449489742783178, PD: 1.2113367727878844E7
Name: Anreat, Pop. 17257129, Seats: 1, D: 1.4142135623730951, PD: 1.2202632939711023E7
Name: Diusvequte, Pop. 22185818, Seats: 1, D: 1.4142135623730951, PD: 1.5687742353970567E7
Name: Ised, Pop. 32704874, Seats: 2, D: 2.449489742783178, PD: 1.3351708900336042E7
Name: Razaquon, Pop. 2863820, Seats: 1, D: 1.4142135623730951, PD: 2025026.5420976584
Name: Raquza, Pop. 31912454, Seats: 2, D: 2.449489742783178, PD: 1.302820479000667E7
Name: Soquus, Pop. 30517174, Seats: 2, D: 2.449489742783178, PD: 1.245858411528825E7
Name: Ceeran, Pop. 29486049, Seats: 2, D: 2.449489742783178, PD: 1.20376290967837E7
Name: Edenus, Pop. 2220613, Seats: 1, D: 1.4142135623730951, PD: 1570210.5106910027
Name: Esesa, Pop. 4129612, Seats: 1, D: 1.4142135623730951, PD: 2920076.648869341
Name: Dibera, Pop. 2326969, Seats: 1, D: 1.4142135623730951, PD: 1645415.5595108792
Name: Arceer, Pop. 2895684, Seats: 1, D: 1.4142135623730951, PD: 2047557.7925733866
Name: Bileedcees, Pop. 2605152, Seats: 1, D: 1.4142135623730951, PD: 1842120.6452216965
Name: Bigeteza, Pop. 2829122, Seats: 1, D: 1.4142135623730951, PD: 2000491.3510040476
Name: Rivedi, Pop. 2832429, Seats: 1, D: 1.4142135623730951, PD: 2002829.7531294315
Name: Cetexema, Pop. 2629370, Seats: 1, D: 1.4142135623730951, PD: 1859245.3572484723
Name: Interadi, Pop. 2431727, Seats: 1, D: 1.4142135623730951, PD: 1719490.6516944196
Name: Arxeen, Pop. 13770395, Seats: 1, D: 1.4142135623730951, PD: 9737139.684117327
Name: Inonlaon Arinri, Pop. 3111041, Seats: 1, D: 1.4142135623730951, PD: 2199838.1876493776
Name: Vete, Pop. 10886982, Seats: 1, D: 1.4142135623730951, PD: 7698258.798855881
Name: Quriza, Pop. 1493420, Seats: 1, D: 1.4142135623730951, PD: 1056007.4091596138
Name: Qutiusvexeenma, Pop. 17617268, Seats: 1, D: 1.4142135623730951, PD: 1.2457289668780765E7
Name: Xearar, Pop. 33836554, Seats: 2, D: 2.449489742783178, PD: 1.3813715325688187E7
Name: Inesti, Pop. 34656987, Seats: 2, D: 2.449489742783178, PD: 1.4148655695378326E7
Name: Gebein, Pop. 34410752, Seats: 2, D: 2.449489742783178, PD: 1.4048130677575957E7
Name: Geatisle, Pop. 3296916, Seats: 1, D: 1.4142135623730951, PD: 2331271.6606024276
Name: Usedve, Pop. 38396980, Seats: 2, D: 2.449489742783178, PD: 1.5675501443975141E7
Name: Tiraus, Pop. 2115676, Seats: 1, D: 1.4142135623730951, PD: 1496008.84639363
Name: Xeteoran, Pop. 2938679, Seats: 1, D: 1.4142135623730951, PD: 2077959.8486305021
Name: Veisen, Pop. 2810644, Seats: 1, D: 1.4142135623730951, PD: 1987425.4319012826
Name: Marare, Pop. 27540876, Seats: 2, D: 2.449489742783178, PD: 1.1243515544877235E7
Name: Xeaes, Pop. 2826439, Seats: 1, D: 1.4142135623730951, PD: 1998594.183510124
Name: Tiqurira, Pop. 15472753, Seats: 1, D: 1.4142135623730951, PD: 1.0940888569924496E7
Name: Mabilean, Pop. 36116438, Seats: 2, D: 2.449489742783178, PD: 1.47444740711441E7
Name: Lezain, Pop. 34934902, Seats: 2, D: 2.449489742783178, PD: 1.426211401902259E7
Name: Quteed, Pop. 34732692, Seats: 2, D: 2.449489742783178, PD: 1.4179562132207893E7
Name: Belezaen, Pop. 14182560, Seats: 1, D: 1.4142135623730951, PD: 1.002858435058508E7
Name: Leusan, Pop. 33527611, Seats: 2, D: 2.449489742783178, PD: 1.368758987408741E7
Name: Teleon, Pop. 35574782, Seats: 2, D: 2.449489742783178, PD: 1.4523343935124608E7
Name: Ramais, Pop. 19521593, Seats: 1, D: 1.4142135623730951, PD: 1.3803850789863836E7
Name: Anaus, Pop. 15915789, Seats: 1, D: 1.4142135623730951, PD: 1.125416232983426E7
Name: Rearis, Pop. 27878458, Seats: 2, D: 2.449489742783178, PD: 1.1381332819268607E7
Name: Veorza, Pop. 2559600, Seats: 1, D: 1.4142135623730951, PD: 1809910.5171250869
Name: Laquar, Pop. 27555774, Seats: 2, D: 2.449489742783178, PD: 1.1249597627908565E7
Name: Bilaso, Pop. 2177963, Seats: 1, D: 1.4142135623730951, PD: 1540052.4064733966
